1.000000, 0.000000,
-0.636593, -0.999984,
0.000000, 0.000000,
0.212112, 0.999984,
0.000000, 0.000000,
-0.127163, -0.999984,
0.000000, 0.000000,
0.090724, 0.999984,
0.000000, 0.000000,
-0.070447, -0.999972,
0.000000, 0.000000,
0.057527, 0.999970,
0.000000, 0.000000,
-0.048554, -0.999984,
0.000000, 0.000000,
0.041960, 0.999984,
0.000000, 0.000000,
-0.036903, -0.999984,
0.000000, 0.000000,
0.032897, 0.999984,
0.000000, 0.000000,
-0.029640, -0.999984,
0.000000, 0.000000,
0.026942, 0.999984,
0.000000, 0.000000,
-0.024661, -0.999996,
0.000000, 0.000000,
0.022710, 0.999998,
0.000000, 0.000000,
-0.021018, -0.999984,
0.000000, 0.000000,
0.019536, 0.999984,
0.000000, 0.000000,
-0.018225, -0.999972,
0.000000, 0.000000,
0.017057, 0.999972,
0.000000, 0.000000,
-0.016006, -0.999972,
0.000000, 0.000000,
0.015057, 0.999971,
0.000000, 0.000000,
-0.014194, -0.999959,
0.000000, 0.000000,
0.013405, 0.999956,
0.000000, 0.000000,
-0.012680, -0.999969,
0.000000, 0.000000,
0.012013, 0.999968,
0.000000, 0.000000,
-0.011387, -0.999984,
0.000000, 0.000000,
0.010808, 0.999984,
0.000000, 0.000000,
-0.010268, -0.999984,
0.000000, 0.000000,
0.009761, 0.999984,
0.000000, 0.000000,
-0.009285, -0.999996,
0.000000, 0.000000,
0.008836, 0.999998,
0.000000, 0.000000,
-0.008409, -0.999984,
0.000000, 0.000000,
0.008004, 0.999984,
0.000000, 0.000000,
-0.007623, -0.999984,
0.000000, 0.000000,
0.007257, 0.999984,
0.000000, 0.000000,
-0.006908, -0.999984,
0.000000, 0.000000,
0.006574, 0.999984,
0.000000, 0.000000,
-0.006252, -0.999972,
0.000000, 0.000000,
0.005944, 0.999970,
0.000000, 0.000000,
-0.005647, -0.999984,
0.000000, 0.000000,
0.005360, 0.999984,
0.000000, 0.000000,
-0.005082, -0.999984,
0.000000, 0.000000,
0.004814, 0.999984,
0.000000, 0.000000,
-0.004553, -0.999984,
0.000000, 0.000000,
0.004299, 0.999984,
0.000000, 0.000000,
-0.004053, -0.999996,
0.000000, 0.000000,
0.003813, 0.999998,
0.000000, 0.000000,
-0.003579, -0.999984,
0.000000, 0.000000,
0.003350, 0.999984,
0.000000, 0.000000,
-0.003124, -0.999996,
0.000000, 0.000000,
0.002904, 0.999996,
0.000000, 0.000000,
-0.002688, -0.999996,
0.000000, 0.000000,
0.002475, 0.999997,
0.000000, 0.000000,
-0.002265, -0.999985,
0.000000, 0.000000,
0.002059, 0.999984,
0.000000, 0.000000,
-0.001855, -0.999999,
0.000000, 0.000000,
0.001653, 1.000000,
0.000000, 0.000000,
-0.001455, -0.999984,
0.000000, 0.000000,
0.001257, 0.999984,
0.000000, 0.000000,
-0.001061, -0.999984,
0.000000, 0.000000,
0.000867, 0.999984,
0.000000, 0.000000,
-0.000673, -0.999996,
0.000000, 0.000000,
0.000480, 0.999998,
0.000000, 0.000000,
-0.000288, -0.999984,
0.000000, 0.000000,
0.000096, 0.999984,
0.000000, 0.000000,
0.000096, -0.999984,
0.000000, 0.000000,
-0.000288, 0.999984,
0.000000, 0.000000,
0.000480, -0.999984,
0.000000, 0.000000,
-0.000673, 0.999984,
0.000000, 0.000000,
0.000867, -0.999972,
0.000000, 0.000000,
-0.001061, 0.999970,
0.000000, 0.000000,
0.001257, -0.999984,
0.000000, 0.000000,
-0.001454, 0.999984,
0.000000, 0.000000,
0.001654, -0.999984,
0.000000, 0.000000,
-0.001856, 0.999984,
0.000000, 0.000000,
0.002059, -0.999984,
0.000000, 0.000000,
-0.002266, 0.999984,
0.000000, 0.000000,
0.002475, -0.999996,
0.000000, 0.000000,
-0.002688, 0.999998,
0.000000, 0.000000,
0.002905, -0.999984,
0.000000, 0.000000,
-0.003126, 0.999984,
0.000000, 0.000000,
0.003349, -0.999972,
0.000000, 0.000000,
-0.003578, 0.999972,
0.000000, 0.000000,
0.003813, -0.999972,
0.000000, 0.000000,
-0.004054, 0.999971,
0.000000, 0.000000,
0.004300, -0.999959,
0.000000, 0.000000,
-0.004554, 0.999956,
0.000000, 0.000000,
0.004814, -0.999969,
0.000000, 0.000000,
-0.005083, 0.999968,
0.000000, 0.000000,
0.005360, -0.999984,
0.000000, 0.000000,
-0.005647, 0.999984,
0.000000, 0.000000,
0.005944, -0.999984,
0.000000, 0.000000,
-0.006253, 0.999984,
0.000000, 0.000000,
0.006573, -0.999996,
0.000000, 0.000000,
-0.006908, 0.999998,
0.000000, 0.000000,
0.007256, -0.999984,
0.000000, 0.000000,
-0.007619, 0.999984,
0.000000, 0.000000,
0.008007, -0.999984,
0.000000, 0.000000,
-0.008411, 0.999984,
0.000000, 0.000000,
0.008835, -0.999984,
0.000000, 0.000000,
-0.009285, 0.999984,
0.000000, 0.000000,
0.009761, -0.999972,
0.000000, 0.000000,
-0.010268, 0.999970,
0.000000, 0.000000,
0.010809, -0.999984,
0.000000, 0.000000,
-0.011390, 0.999984,
0.000000, 0.000000,
0.012009, -0.999984,
0.000000, 0.000000,
-0.012679, 0.999984,
0.000000, 0.000000,
0.013405, -0.999984,
0.000000, 0.000000,
-0.014194, 0.999984,
0.000000, 0.000000,
0.015058, -0.999996,
0.000000, 0.000000,
-0.016008, 0.999998,
0.000000, 0.000000,
0.017056, -0.999984,
0.000000, 0.000000,
-0.018225, 0.999984,
0.000000, 0.000000,
0.019536, -0.999996,
0.000000, 0.000000,
-0.021018, 0.999996,
0.000000, 0.000000,
0.022709, -0.999996,
0.000000, 0.000000,
-0.024662, 0.999997,
0.000000, 0.000000,
0.026940, -0.999985,
0.000000, 0.000000,
-0.029641, 0.999984,
0.000000, 0.000000,
0.032897, -0.999999,
0.000000, 0.000000,
-0.036903, 1.000000,
0.000000, 0.000000,
0.041961, -0.999984,
0.000000, 0.000000,
-0.048557, 0.999984,
0.000000, 0.000000,
0.057522, -0.999984,
0.000000, 0.000000,
-0.070447, 0.999984,
0.000000, 0.000000,
0.090721, -0.999996,
0.000000, 0.000000,
-0.127165, 0.999998,
0.000000, 0.000000,
0.212110, -0.999984,
0.000000, 0.000000,
-0.636594, 0.999984
